,REF_NO,subscribed
3756,,0.0
3757,,0.0015943209267512673
3758,,0.034715887006877416
3759,,0.002
3760,,0.061108176891141154
3761,,0.0
3762,,0.5839748129822527
3763,,0.1594846105482183
3764,,0.2590300506785711
3765,,0.004624706321064373
3766,,0.04126853470912494
3767,,0.011717715363783443
3768,,0.17730864527334977
3769,,0.4091379809280412
3770,,0.025101876161136034
3771,,0.034632895710530014
3772,,0.04300950324791152
3773,,0.053463154009582445
3774,,0.2522304112554116
3775,,0.07939089396296135
3776,,0.03661417006542354
3777,,0.038625
3778,,0.20358446830946822
3779,,0.027073789674106938
3780,,0.09263242050575543
3781,,0.00912092204601798
3782,,0.036993136379128294
3783,,0.032683333333333335
3784,,0.048238965949160245
3785,,0.0
3786,,0.19328658841158833
3787,,0.0
3788,,0.03637038905574273
3789,,0.07401646485456628
3790,,0.1559972830151723
3791,,0.045566682587620824
3792,,0.07401646485456628
3793,,0.12180084518280222
3794,,0.045566682587620824
3795,,0.0
3796,,0.16978888888888885
3797,,0.07401646485456628
3798,,0.08300840319964091
3799,,0.018916984130808962
3800,,0.03915991456247318
3801,,0.005875
3802,,0.13449575471730346
3803,,0.0
3804,,0.01043564770197123
3805,,0.42990944855797786
3806,,0.1650533827283826
3807,,0.10824999999999999
3808,,0.02432316490183764
3809,,0.0
3810,,0.13579472588448702
3811,,0.22972619047619044
3812,,0.4462095238095235
3813,,0.07503520720878909
3814,,0.012632015236538244
3815,,0.04956409835265757
3816,,0.18485991324898338
3817,,0.5839748129822527
3818,,0.025256120058145308
3819,,0.003492673992673993
3820,,0.15862373972592503
3821,,0.0636586874789819
3822,,0.7409037518037515
3823,,0.09792991452991454
3824,,0.0804123256759621
3825,,0.026129945900583866
3826,,0.09731168886088713
3827,,0.017529521620324885
3828,,0.03915991456247318
3829,,0.13334484905181673
3830,,0.0
3831,,0.0982874632172219
3832,,0.2528455599490983
3833,,0.16404836829836839
3834,,0.0
3835,,0.02324462288867089
3836,,0.00225
3837,,0.051445804485779845
3838,,0.06888376345876346
3839,,0.0046500000000000005
3840,,0.04691548002362141
3841,,0.02432316490183764
3842,,0.04956409835265757
3843,,0.06734666072312828
3844,,0.007792135642135642
3845,,0.039367990460699144
3846,,0.05253463553433312
3847,,0.048238965949160245
3848,,0.10780950480118677
3849,,0.04855171059819367
3850,,0.10177514915931392
3851,,0.17439952153037294
3852,,0.0636586874789819
3853,,0.04978338874487098
3854,,0.038252380952380954
3855,,0.5654833333333333
3856,,0.034715887006877416
3857,,0.04855171059819367
3858,,0.0
3859,,0.4892898268398265
3860,,0.5951642857142858
3861,,0.034715887006877416
3862,,0.0037639787888770573
3863,,0.05117692382955461
3864,,0.04236690460379719
3865,,0.45336013708513706
3866,,0.18518964646464658
3867,,0.08939735954365033
3868,,0.08458590252736074
3869,,0.0235623770483267
3870,,0.19496709494209474
3871,,0.09878297758423098
3872,,0.0759017346600684
3873,,0.0
3874,,0.026395717077274984
3875,,0.029279263781333657
3876,,0.07451499872676345
3877,,0.07827858222497186
3878,,0.11376712800522905
3879,,0.0003333333333333333
3880,,0.0026609149622307516
3881,,0.08416577712586648
3882,,0.04691548002362141
3883,,0.11228907547560826
3884,,0.004011111111111111
3885,,0.08641387337431287
3886,,0.10938765235472744
3887,,0.09908304983431139
3888,,0.08641387337431287
3889,,0.07401646485456628
3890,,0.163188431013431
3891,,0.872925
3892,,0.7051296094600273
3893,,0.09878297758423098
3894,,0.40037470307470313
3895,,0.008580434782608694
3896,,0.0
3897,,0.0042024078173139275
3898,,0.06773522519479379
3899,,0.025256120058145308
3900,,0.0
3901,,0.07721327853834402
3902,,0.0
3903,,0.005
3904,,0.11166648031073947
3905,,0.07602252220951042
3906,,0.0
3907,,0.18204686147186153
3908,,0.018916984130808962
3909,,0.0
3910,,0.018916984130808962
3911,,0.07172515377750073
3912,,0.11376712800522905
3913,,0.0
3914,,0.09263242050575543
3915,,0.04126853470912494
3916,,0.023641213829171507
3917,,0.0
3918,,0.034715887006877416
3919,,0.2458642857142857
3920,,0.05309608677392155
3921,,0.010338095238095238
3922,,0.07508148783350321
3923,,0.01647857142857143
3924,,0.0
3925,,0.0
3926,,0.03593353462171712
3927,,0.0
3928,,0.011717715363783443
3929,,0.034632895710530014
3930,,0.0
3931,,0.0
3932,,0.0982874632172219
3933,,0.12451132917923155
3934,,0.018469119769119764
3935,,0.19284559501208987
3936,,0.08064911013839689
3937,,0.07172515377750073
3938,,0.17439952153037294
3939,,0.0005938644688644689
3940,,0.0
3941,,0.04828142209676074
3942,,0.002508000898602781
3943,,0.11866402912532963
3944,,0.1559972830151723
3945,,0.0
3946,,0.16324331082074856
3947,,0.0
3948,,0.06923134920634924
3949,,0.0008055555555555555
3950,,0.021157628481318656
3951,,0.0
3952,,0.33727341269841243
3953,,0.00395986947688476
3954,,0.0
3955,,0.022750853357169136
3956,,0.12205598592583927
3957,,0.004081649831649832
3958,,0.0
3959,,0.5839748129822527
3960,,0.10561305344981858
3961,,0.43097146464646463
3962,,0.03915991456247318
3963,,0.039367990460699144
3964,,0.020709737484737485
3965,,0.09097103114034263
3966,,0.0242282484498951
3967,,0.09351001291536143
3968,,0.09451316967878942
3969,,0.0
3970,,0.03915991456247318
3971,,0.026395717077274984
3972,,0.0982874632172219
3973,,0.0
3974,,0.0
3975,,0.10460627509745189
3976,,0.034715887006877416
3977,,0.048238965949160245
3978,,0.02713095238095238
3979,,0.869882984744014
3980,,0.0701989898989899
3981,,0.0
3982,,0.2500744643654463
3983,,0.037038869956128345
3984,,0.0
3985,,0.6031595238095235
3986,,0.07503520720878909
3987,,0.11546650971577467
3988,,0.07286621369779803
3989,,0.025101876161136034
3990,,0.10418129370629381
3991,,0.034715887006877416
3992,,0.05115108823182944
3993,,0.9046999000999
3994,,0.07187529736309979
3995,,0.1019860253909574
3996,,0.026129945900583866
3997,,0.0
3998,,0.14419599567099578
3999,,0.0027125935784404615
4000,,0.9788252948885978
4001,,0.015513110044095406
4002,,0.08098212690377223
4003,,0.08542023941197449
4004,,0.001691386349381776
4005,,0.20914561002343604
4006,,0.0
4007,,0.2513995755061932
4008,,0.0
4009,,0.0
4010,,0.30149657287157267
4011,,0.09309501024263299
4012,,0.023641213829171507
4013,,0.003435697940503432
4014,,0.21508055538802479
4015,,0.7409037518037515
4016,,0.07401646485456628
4017,,0.034715887006877416
4018,,0.13449575471730346
4019,,0.07401646485456628
4020,,0.12180084518280222
4021,,0.043896613597797035
4022,,0.023165476190476184
4023,,0.5781701576201573
4024,,0.37923615738406713
4025,,0.0
4026,,0.122375
4027,,0.03637038905574273
4028,,0.026402372293398927
4029,,0.07827858222497186
4030,,0.03882857142857143
4031,,0.018916984130808962
4032,,0.8829993984515655
4033,,0.059312337662337664
4034,,6.339522546419099e-05
4035,,0.00018803418803418803
4036,,0.07602602339945846
4037,,0.0982874632172219
4038,,0.05115108823182944
4039,,0.06075886696191435
4040,,0.015926190476190472
4041,,0.08213703524275694
4042,,0.0
4043,,0.04341956462082888
4044,,0.10780950480118677
4045,,0.05917682750397057
4046,,0.21993809523809524
4047,,0.07286621369779803
4048,,0.05917682750397057
4049,,0.0
4050,,0.018916984130808962
4051,,0.0010526315789473684
4052,,0.038919995931691216
4053,,0.0
4054,,0.0009312030075187969
4055,,0.0
4056,,0.01923867769156333
4057,,0.0
4058,,0.8737833333333334
4059,,0.07187529736309979
4060,,0.46734047619047614
4061,,0.04367434151716468
4062,,0.04959920634920635
4063,,0.06271561606855856
4064,,0.1019860253909574
4065,,0.11080357142857146
4066,,0.11021865662997243
4067,,0.0013333333333333333
4068,,0.1603571289821291
4069,,0.0
4070,,0.0
4071,,0.5014690281940284
4072,,0.06114152255168557
4073,,0.07528028578205444
4074,,0.2810026352131283
4075,,0.12263530828067794
4076,,0.08416577712586648
4077,,0.2810026352131283
4078,,0.5798087301587302
4079,,0.14289204170653025
4080,,0.018916984130808962
4081,,0.0
4082,,0.020680152419632832
4083,,0.06333907690418268
4084,,0.13370015467426324
4085,,0.04188637327102637
4086,,0.16629447496947514
4087,,0.060571002710027105
4088,,0.012632015236538244
4089,,0.034715887006877416
4090,,0.2015898199023196
4091,,0.0
4092,,0.19603462773413635
4093,,0.20613688553807222
4094,,0.05736093607106532
4095,,0.0
4096,,0.3483007492507493
4097,,0.034715887006877416
4098,,0.0
4099,,0.11548944934657629
4100,,0.07401646485456628
4101,,0.20453744043222208
4102,,0.0
4103,,6.339522546419099e-05
4104,,0.5921293650793649
4105,,0.32157945017945005
4106,,0.07401646485456628
4107,,0.4818622893653433
4108,,0.002125
4109,,0.008378883861236803
4110,,0.00019696969696969695
4111,,0.11456118157702004
4112,,0.1230454085024868
4113,,0.8048000360750359
4114,,0.0659082021300027
4115,,0.0
4116,,0.034715887006877416
4117,,0.10373765472262532
4118,,0.039242454329736165
4119,,0.04344616617897069
4120,,0.0
4121,,0.03915991456247318
4122,,0.0
4123,,0.09878297758423098
4124,,0.05309608677392155
4125,,0.01826406249090219
4126,,0.22299472790281655
4127,,0.07401646485456628
4128,,0.025342507097762767
4129,,0.004672404254687427
4130,,0.39724180655945374
4131,,0.07761896087863944
4132,,0.18608809523809494
4133,,0.32494451881451863
4134,,0.0
4135,,0.05117692382955461
4136,,0.0012166666666666665
4137,,0.23930804473304462
4138,,0.07401646485456628
4139,,0.03556264846264847
4140,,0.10575726567041471
4141,,0.00014583333333333332
4142,,0.07508148783350321
4143,,0.045855462007218385
4144,,0.09451316967878942
4145,,0.05502339777081157
4146,,0.025
4147,,0.039242454329736165
4148,,0.02432316490183764
4149,,0.6596198412698409
4150,,0.06970965870989015
4151,,0.1115392857142857
4152,,0.001
4153,,0.07127476578257584
4154,,0.034715887006877416
4155,,0.19837334461634046
4156,,0.023641213829171507
4157,,0.046507033675625815
4158,,9.090909090909092e-05
4159,,0.545870384846118
4160,,0.37923615738406713
4161,,0.039367990460699144
4162,,0.023717737206782104
4163,,0.2509617965367965
4164,,0.13023025250892933
4165,,0.012477611338871255
4166,,0.002120659000442282
4167,,0.07602602339945846
4168,,0.19328658841158833
4169,,0.11513279361039025
4170,,0.04344616617897069
4171,,0.2528455599490983
4172,,0.2015898199023196
4173,,0.0
4174,,0.0
4175,,0.00763905060134881
4176,,0.005928058999226047
4177,,0.0
4178,,0.0
4179,,0.01647857142857143
4180,,0.01606724386724387
4181,,0.0
4182,,0.33295947385947344
4183,,0.0
4184,,0.029279263781333657
4185,,0.8034504030057462
4186,,0.03533654401154401
4187,,0.02432316490183764
4188,,0.01617142857142857
4189,,0.0636586874789819
4190,,0.14741111111111105
4191,,0.17439952153037294
4192,,0.6963607142857133
4193,,0.164
4194,,0.051445804485779845
4195,,0.011717715363783443
4196,,0.1019860253909574
4197,,0.04691548002362141
4198,,0.07401646485456628
4199,,0.005166666666666667
4200,,0.000446969696969697
4201,,0.0013831121776773946
4202,,0.021396825396825397
4203,,0.08416577712586648
4204,,0.5019220542177184
4205,,0.0
4206,,0.00047777777777777776
4207,,0.003960341614906832
4208,,0.034632895710530014
4209,,0.09878297758423098
4210,,0.0
4211,,0.07401646485456628
4212,,0.0013333333333333333
4213,,0.44664081119074023
4214,,0.0
4215,,0.01447142857142857
4216,,0.0
4217,,0.0
4218,,0.0
4219,,0.0
4220,,0.06333907690418268
4221,,0.0
4222,,0.0
4223,,0.18991115861703817
4224,,0.03137748447204969
4225,,0.0
4226,,0.018916984130808962
4227,,0.03593353462171712
4228,,0.14258119919296408
4229,,0.016319444444444445
4230,,0.0
4231,,0.0
4232,,0.09878297758423098
4233,,0.32238650793650775
4234,,0.05917682750397057
4235,,0.04828142209676074
4236,,0.10780950480118677
4237,,0.0
4238,,0.32331257525998885
4239,,0.001
4240,,0.08416577712586648
4241,,0.002
4242,,0.04126853470912494
4243,,0.006296224146224145
4244,,0.045466346153846156
4245,,0.04583333333333333
4246,,0.2810026352131283
4247,,0.07827858222497186
4248,,0.051445804485779845
4249,,0.1019860253909574
4250,,0.07320215317517305
4251,,0.025101876161136034
4252,,0.001
4253,,0.0
4254,,0.4775761904761904
4255,,0.06363459867281743
4256,,0.13023025250892933
4257,,0.0
4258,,0.4964800561280821
4259,,0.04691548002362141
4260,,0.03593353462171712
4261,,0.05406439393939394
4262,,0.0
4263,,0.0010416666666666667
4264,,0.16794254356754354
4265,,0.011114285714285714
4266,,0.03593353462171712
4267,,0.12441358326915634
4268,,0.0
4269,,0.021249074390521757
4270,,0.0
4271,,0.4124659249548889
4272,,0.0012512180629827689
4273,,0.11456118157702004
4274,,0.19073836440832911
4275,,0.00483993053555893
4276,,0.0
4277,,0.10002015700018026
4278,,0.2613802419802417
4279,,0.022265448432977696
4280,,0.20914561002343604
4281,,0.15490986165828668
4282,,0.10780950480118677
4283,,0.0008965274921157274
4284,,0.0
4285,,0.01613879490392648
4286,,0.0
4287,,0.043896613597797035
4288,,0.23760757470800323
4289,,0.0013611111111111111
4290,,0.19840134994084663
4291,,0.0
4292,,0.26275774005687824
4293,,0.018916984130808962
4294,,0.7947488372738368
4295,,0.11546650971577467
4296,,0.0
4297,,0.051445804485779845
4298,,0.011717715363783443
4299,,0.0115625
4300,,0.0
4301,,0.12932039904539902
4302,,0.13579472588448702
4303,,0.02735099258710519
4304,,0.018916984130808962
4305,,0.07187529736309979
4306,,0.0
4307,,0.2595582396787639
4308,,0.011717715363783443
4309,,0.0
4310,,0.0
4311,,0.03915991456247318
4312,,0.0
4313,,0.0
4314,,0.0
4315,,0.0362
4316,,0.020816666666666667
4317,,0.05917682750397057
4318,,0.05925
4319,,0.07444583042975948
4320,,0.05115108823182944
4321,,0.018916984130808962
4322,,0.11486237566837831
4323,,0.034632895710530014
4324,,0.05115108823182944
4325,,0.0
4326,,0.0
4327,,0.6785957264957267
4328,,0.2509617965367965
4329,,0.09731168886088713
4330,,0.05917682750397057
4331,,0.06352792207792207
4332,,0.14038092268786806
4333,,0.0678089469676484
4334,,0.09451316967878942
4335,,0.13168982683982694
4336,,0.051445804485779845
4337,,0.034715887006877416
4338,,0.0
4339,,0.07602602339945846
4340,,0.9168928571428572
4341,,0.034839050415596026
4342,,0.1223625438287206
4343,,0.0
4344,,0.00019090909090909092
4345,,0.00025
4346,,0.01708964076858814
4347,,0.19522179487179483
4348,,0.1817730158730156
4349,,0.0
4350,,0.06970965870989015
4351,,0.004131657829779357
4352,,0.0759017346600684
4353,,0.4992948412698414
4354,,0.0
4355,,0.0
4356,,0.07090345765345771
4357,,0.49738402227853434
4358,,0.034632895710530014
4359,,0.4198690004440001
4360,,0.13843551154727646
4361,,0.1273177432561085
4362,,0.3222190476190474
4363,,0.163188431013431
4364,,0.07401646485456628
4365,,0.05645454545454545
4366,,0.07827858222497186
4367,,0.1388755150200944
4368,,0.0001111111111111111
4369,,0.10080480457197075
4370,,0.00025799157159009145
4371,,0.41691071428571413
4372,,0.034715887006877416
4373,,0.01986193059343552
4374,,0.018916984130808962
4375,,0.018594751265985154
4376,,0.00029208472686733554
4377,,0.04367434151716468
4378,,0.018916984130808962
4379,,0.009283333333333334
4380,,0.108671867638162
4381,,0.0
4382,,0.045566682587620824
4383,,0.30365
4384,,0.2377501678297225
4385,,0.0011838235294117647
4386,,0.0804123256759621
4387,,0.0
4388,,0.07526156086244899
4389,,0.10921610954386425
4390,,0.0
4391,,0.0
4392,,0.6101598873348872
4393,,0.0
4394,,0.04136469485141411
4395,,0.12725
4396,,0.12180084518280222
4397,,0.0
4398,,0.0
4399,,0.031613043218267856
4400,,0.06271561606855856
4401,,0.09878297758423098
4402,,0.07354520375969846
4403,,0.03279244141027283
4404,,0.12648770474812818
4405,,0.0002
4406,,0.03915991456247318
4407,,0.03593353462171712
4408,,0.0015264550264550265
4409,,0.49852709790209815
4410,,0.9051666666666668
4411,,0.007268253968253968
4412,,0.0
4413,,0.09626892768394349
4414,,0.010707936507936507
4415,,0.0
4416,,0.03370841086704737
4417,,0.13370015467426324
4418,,0.14026971272602157
4419,,0.2362512416669611
4420,,0.12263530828067794
4421,,0.015072134075075249
4422,,0.053066877714569506
4423,,0.021835389564471668
4424,,0.08715450485364927
4425,,0.4626214285714286
4426,,0.07401646485456628
4427,,0.06823062481724142
4428,,0.01986193059343552
4429,,0.6636160503401441
4430,,0.9973492063492064
4431,,0.7538345238095229
4432,,0.034715887006877416
4433,,0.03637038905574273
4434,,0.06955060487178877
4435,,0.06706909287088092
4436,,0.0693320596070596
4437,,0.0
4438,,6.666666666666667e-05
4439,,0.14217695960778426
4440,,0.05115108823182944
4441,,0.4198690004440001
4442,,0.0
4443,,0.141992136156052
4444,,0.043896613597797035
4445,,0.002345238095238095
4446,,0.07127476578257584
4447,,0.06502660667066508
4448,,0.0
4449,,0.108671867638162
4450,,0.7097670995670994
4451,,0.11513279361039025
4452,,0.14026971272602157
4453,,0.0031180325031172304
4454,,0.0
4455,,0.07503520720878909
4456,,0.0
4457,,0.04956409835265757
4458,,0.33471612147312607
4459,,0.0
4460,,0.2362512416669611
4461,,0.10859121380855158
4462,,0.031488888888888886
4463,,0.027
4464,,0.09841440438646354
4465,,0.09309501024263299
4466,,0.0015694444444444445
4467,,0.029279263781333657
4468,,0.0001
4469,,0.05620968435509485
4470,,0.14026971272602157
4471,,0.14229926739926763
4472,,0.034715887006877416
4473,,0.0
4474,,0.08705146132602622
4475,,0.0004
4476,,0.12648770474812818
4477,,0.00600979733949531
4478,,0.19603462773413635
4479,,0.23930804473304462
4480,,0.09451316967878942
4481,,0.034715887006877416
4482,,0.057047778490985517
4483,,0.0
4484,,0.023641213829171507
4485,,0.06970965870989015
4486,,0.04652746865533762
4487,,0.0
4488,,0.038919995931691216
4489,,0.04195224231910879
4490,,0.004187565308254964
4491,,0.5013967740592744
4492,,0.14038092268786806
4493,,0.22242486926664629
4494,,0.08804832127366982
4495,,0.3792214285714285
4496,,0.018916984130808962
4497,,0.034715887006877416
4498,,0.4624374231357101
4499,,0.034632895710530014
4500,,0.07401646485456628
4501,,0.08581050160280039
4502,,0.03600420227920227
4503,,0.06970965870989015
4504,,0.07664966906649462
4505,,0.0
4506,,0.1323025677217509
4507,,0.002937633734640312
4508,,0.09626892768394349
4509,,0.007035065161054526
4510,,0.0
4511,,0.0
4512,,0.07286621369779803
4513,,0.027255419705886567
4514,,0.011282871932179216
4515,,0.0
4516,,0.3216999999999996
4517,,8.333333333333333e-05
4518,,0.0
4519,,0.24322492572786678
4520,,0.08641387337431287
4521,,0.023367358389804208
4522,,0.09227516698408335
4523,,0.0
4524,,0.018916984130808962
4525,,0.0
4526,,0.0
4527,,7.142857142857142e-05
4528,,0.0
4529,,0.06235175062104642
4530,,0.08064911013839689
4531,,0.06190503247503575
4532,,0.18991115861703817
4533,,0.003083333333333333
4534,,0.0
4535,,0.03915991456247318
4536,,0.06104493978243981
4537,,0.0
4538,,0.0002
4539,,0.06290984163382587
4540,,0.7888108734593253
4541,,0.06333907690418268
4542,,0.11394500892952009
4543,,0.0
4544,,0.0636586874789819
4545,,0.0008484943977591036
4546,,0.06443333333333334
4547,,0.04956409835265757
4548,,0.07401646485456628
4549,,0.0
4550,,0.17838515372746072
4551,,0.7443078282828282
4552,,0.002
4553,,0.0969506948135937
4554,,0.03944128787878789
4555,,0.03915991456247318
4556,,0.0
4557,,0.96475
4558,,0.07401646485456628
4559,,0.043896613597797035
4560,,0.061989281632306034
4561,,0.6877919913419909
4562,,0.0627986112952273
4563,,0.3670559405747704
4564,,0.0
4565,,0.14466315351315365
4566,,0.014204834054834052
4567,,0.2993972882939219
4568,,0.19603462773413635
4569,,0.08758524168359094
4570,,0.4367365079365077
4571,,0.006624542124542124
4572,,7.692307692307693e-05
4573,,0.0759017346600684
4574,,0.023641213829171507
4575,,0.0
4576,,0.0
4577,,0.01923867769156333
4578,,0.018916984130808962
4579,,0.09451316967878942
4580,,0.43406608669108654
4581,,0.057047778490985517
4582,,0.23551414141414137
4583,,0.0
4584,,0.09227516698408335
4585,,0.0
4586,,0.11468297258297268
4587,,0.009900820757755618
4588,,0.011717715363783443
4589,,0.15149618265468198
4590,,0.07444583042975948
4591,,0.0
4592,,0.3182020497011498
4593,,0.043896613597797035
4594,,0.0026418413457887147
4595,,0.14272107565636996
4596,,0.16397282717282718
4597,,0.005889084234524968
4598,,0.0010377358490566038
4599,,0.03569362304362304
4600,,0.05115108823182944
4601,,0.04691548002362141
4602,,0.0
4603,,0.2256
4604,,0.07401646485456628
4605,,0.32652861093155194
4606,,0.0001213235294117647
4607,,0.07444583042975948
4608,,0.8737833333333334
4609,,0.18991115861703817
4610,,0.053463154009582445
4611,,0.06190503247503575
4612,,0.7188581682206688
4613,,0.08160489411857459
4614,,0.0003333333333333333
4615,,0.1241269321104817
4616,,0.06235175062104642
4617,,6.25e-05
4618,,0.0636586874789819
4619,,0.029
4620,,0.0
4621,,0.0699195864947662
4622,,0.030857996021425107
4623,,0.04691548002362141
4624,,0.3272742424242424
4625,,0.0
4626,,0.02173798146298146
4627,,0.039242454329736165
4628,,0.0636586874789819
4629,,0.010944313177175946
4630,,0.8903813492063488
4631,,0.7051296094600273
4632,,0.11394500892952009
4633,,0.034715887006877416
4634,,0.009
4635,,0.018916984130808962
4636,,0.034715887006877416
4637,,0.07444583042975948
4638,,0.001401262340600576
4639,,0.08458590252736074
4640,,0.0028171452799006977
4641,,0.061989281632306034
4642,,0.30958697038255867
4643,,0.2810026352131283
4644,,0.07401646485456628
4645,,0.026707251082251082
4646,,0.3965719086469082
4647,,0.001
4648,,0.0
4649,,0.1681570984570984
4650,,0.6002897435897432
4651,,0.07401646485456628
4652,,0.37929641222018007
4653,,0.034715887006877416
4654,,0.1918767825073775
4655,,0.09908304983431139
4656,,0.045855462007218385
4657,,0.11394500892952009
4658,,0.07320215317517305
4659,,0.22321518759018757
4660,,0.0005954248366013072
4661,,0.24959722222222208
4662,,0.16985692085692106
4663,,0.25657246343790957
4664,,0.04188637327102637
4665,,0.012082683982683981
4666,,0.001856483255137315
4667,,0.03593353462171712
4668,,0.0659082021300027
4669,,0.018916984130808962
4670,,0.03661417006542354
4671,,0.14038092268786806
4672,,0.03637038905574273
4673,,0.07401646485456628
4674,,0.3397909722199997
4675,,0.0
4676,,0.0
4677,,0.012835975892697913
4678,,0.33499191118479077
4679,,0.005798496629681659
4680,,0.2632989177489177
4681,,0.07127476578257584
4682,,0.4804753454258066
4683,,0.027073789674106938
4684,,0.16324331082074856
4685,,0.051445804485779845
4686,,0.011717715363783443
4687,,0.13334484905181673
4688,,0.07401646485456628
4689,,0.08990129403417838
4690,,0.11394500892952009
4691,,0.0267272992444432
4692,,0.0
4693,,0.0
4694,,0.17002717086834734
4695,,0.032468932510652665
4696,,0.00033666666666666665
4697,,0.5610309523809524
4698,,0.0782755631588544
4699,,0.11345690897939373
4700,,0.15778288602648502
4701,,0.2423044733044733
4702,,0.023641213829171507
4703,,0.45525238095238113
4704,,0.04743959876345303
4705,,0.014488272311212816
4706,,0.0
4707,,0.14038092268786806
4708,,0.09171663219653049
4709,,0.04236690460379719
4710,,0.05115108823182944
4711,,0.018916984130808962
4712,,0.02324462288867089
4713,,0.2782595238095238
4714,,0.06262088930454342
4715,,0.0802712061696551
4716,,0.17838515372746072
4717,,0.108671867638162
4718,,0.012632015236538244
4719,,0.0
4720,,0.2507110112834024
4721,,0.14283035005969838
4722,,0.06209761904761905
4723,,0.011717715363783443
4724,,0.21991739546357394
4725,,0.002
4726,,0.11465803426449749
4727,,0.37929641222018007
4728,,0.4015385854341737
4729,,0.034632895710530014
4730,,0.012166666666666668
4731,,0.06570389610389608
4732,,0.17172837579087594
4733,,0.0
4734,,0.14026971272602157
4735,,0.0
4736,,0.022554761904761904
4737,,0.32266162732640286
4738,,0.0
4739,,0.0
4740,,0.051445804485779845
4741,,0.034715887006877416
4742,,0.05115108823182944
4743,,0.04301772817062079
4744,,0.006
4745,,0.23653076923076924
4746,,0.08416577712586648
4747,,0.0
4748,,0.25439085927514604
4749,,0.03909186186233387
4750,,0.16324331082074856
4751,,0.10575726567041471
4752,,0.02913015811587793
4753,,0.09878297758423098
4754,,0.0049719016875042705
4755,,0.25352526362526373
4756,,0.0005998376623376623
4757,,0.008599404761904763
4758,,0.001
4759,,0.1650533827283826
4760,,0.13579472588448702
4761,,0.020610031635031636
4762,,0.03593353462171712
4763,,0.06075886696191435
4764,,0.43274793003753337
4765,,0.07503520720878909
4766,,0.0066537393162393165
4767,,0.32164703615929796
4768,,0.09263242050575543
4769,,0.11137348110695632
4770,,0.09878297758423098
4771,,0.0
4772,,0.005561904761904762
4773,,0.08939735954365033
4774,,0.0
4775,,0.0
4776,,0.07151746716568078
4777,,0.011717715363783443
4778,,0.09744852434548942
4779,,0.0010695488721804512
4780,,0.05917682750397057
4781,,0.09057380952380951
4782,,0.002
4783,,0.0
4784,,0.0023666666666666667
4785,,0.01923867769156333
4786,,0.05736093607106532
4787,,0.16324331082074856
4788,,0.0
4789,,0.00025
4790,,0.046507033675625815
4791,,0.1909345548310238
4792,,0.3285887987012984
4793,,0.053646023767632
4794,,0.1241269321104817
4795,,0.0005614145877786851
4796,,0.07320215317517305
4797,,0.03593353462171712
4798,,0.4979166666666666
4799,,0.03909186186233387
4800,,0.09977200299700305
4801,,0.1839522623696489
4802,,0.03915991456247318
4803,,0.025256120058145308
4804,,0.08416577712586648
4805,,0.16324331082074856
4806,,0.15676906426906403
4807,,0.30576688130840635
4808,,0.020705949524331867
4809,,0.10938765235472744
4810,,0.0
4811,,0.0
4812,,0.0
4813,,0.06271561606855856
4814,,0.021157628481318656
4815,,0.0
4816,,0.21993809523809524
4817,,0.797
4818,,0.14026971272602157
4819,,0.0
4820,,0.11345690897939373
4821,,0.011112357734448035
4822,,0.05117692382955461
4823,,0.5666749999999999
4824,,0.5040005716505722
4825,,0.04126853470912494
4826,,0.048550636320800804
4827,,0.16084123889750512
4828,,0.0006666666666666666
4829,,0.00225
4830,,0.0
4831,,0.05063225229079937
4832,,0.010888814458480573
4833,,4.441983511750953e-05
4834,,0.2528455599490983
4835,,0.8283063547563554
4836,,0.01647857142857143
4837,,6.25e-05
4838,,0.8968489593739593
4839,,0.13144715366214407
4840,,0.11421387089670551
4841,,0.2731386871805897
4842,,0.6098774953548866
4843,,0.5637718253968254
4844,,0.018916984130808962
4845,,0.0982874632172219
4846,,0.10177514915931392
4847,,0.027073789674106938
4848,,0.07401646485456628
4849,,0.1241269321104817
4850,,0.694489358901553
4851,,0.05213704908444433
4852,,0.0827938134848472
4853,,0.12648770474812818
4854,,8.333333333333333e-05
4855,,0.04956409835265757
4856,,0.016524999999999998
4857,,0.8720023809523813
4858,,0.10859121380855158
4859,,0.0
4860,,0.33068726086005507
4861,,0.01401882448238002
4862,,0.5007932539682538
4863,,0.018916984130808962
4864,,0.0
4865,,0.08064911013839689
4866,,0.0
4867,,0.00010526315789473683
4868,,0.04341956462082888
4869,,0.0759017346600684
4870,,0.0007619047619047618
4871,,0.06825667376850507
4872,,0.16528602288239028
4873,,0.04978338874487098
4874,,0.20914561002343604
4875,,0.0
4876,,0.018916984130808962
4877,,0.03944128787878789
4878,,0.0
4879,,0.03469812409812409
4880,,0.09263242050575543
4881,,0.10219761904761904
4882,,0.0007894660894660895
4883,,0.01406987685862054
4884,,0.0
4885,,0.0093330997949419
4886,,0.0
4887,,0.07401646485456628
4888,,0.08939735954365033
4889,,0.06734666072312828
4890,,0.0628272615928107
4891,,0.044916700404858304
4892,,0.0
4893,,0.0
4894,,0.24086566576698148
4895,,0.09451316967878942
4896,,0.016769664460102075
4897,,0.07664966906649462
4898,,0.026395717077274984
4899,,0.2362512416669611
4900,,0.00713870963286167
4901,,0.061989281632306034
4902,,0.0
4903,,0.08458590252736074
4904,,0.0002683984167983599
4905,,0.0
4906,,0.07401646485456628
